gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.019	0.0	0.002	0.013	0.003	0.033	0.0	0.007
CD2	P06729	False	CD2_HUMAN		CPI-SS00B1BEE64	0.002	0.012	0.0	0.0	0.004	0.007	0.264	0.369
BTN3A1	O00481	False	BTN3A1_HUMAN		CPI-SS023DB5D07	0.028	0.056	0.004	0.078	0.065	0.052	0.056	0.064
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0EC9ED967	0.001	0.0	0.0	0.03	0.023	0.047	0.0	0.007
HGF	P14210	False	HGF_HUMAN		CPI-SS0404C4A88	0.024	0.164	0.0	0.441	0.285	0.177	0.0	0.08
SPINT1	O43278	False	SPINT1_HUMAN		CPI-SS014198AD3	0.002	0.014	0.001	0.005	0.009	0.011	0.0	0.002
BTN3A1	O00481	False	BTN3A1_HUMAN		CPI-SS0F198B0CD	0.028	0.056	0.004	0.078	0.065	0.052	0.056	0.064
SDK2	Q58EX2	False	SDK2_HUMAN		CPI-SS056D5F439	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS0397E30BE	0.011	0.158	0.004	0.216	0.067	0.328	0.0	0.026
NEGR1	Q7Z3B1	False	NEGR1_HUMAN		CPI-SS047DD662F	0.0	0.058	0.0	0.022	0.021	0.018	0.0	0.0
CD99	P14209	False	CD99_HUMAN		CPI-SS00EE2358D	0.139	0.646	0.231	0.4	0.419	0.344	0.717	0.273
IGSF3	O75054	False	IGSF3_HUMAN		CPI-SS05F207A72	0.0	0.021	0.01	0.017	0.001	0.013	0.0	0.0
NOTCH2	Q04721	False	NOTCH2_HUMAN		CPI-SS07D71C546	0.07	0.162	0.045	0.128	0.076	0.186	0.0	0.043
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0482992EA	0.029	0.144	0.016	0.112	0.031	0.131	0.0	0.028
S100A9	P06702	False	S100A9_HUMAN		CPI-SS048518585	0.047	0.426	0.036	0.303	0.031	1.038	0.0	0.074
S100A8	P05109	False	S100A8_HUMAN		CPI-SS05C3568B3	0.042	0.411	0.019	0.351	0.037	1.002	0.053	0.056
FCRL1	Q96LA6	False	FCRL1_HUMAN		CPI-SS0DE661F9B	0.174	0.0	0.003	0.001	0.002	0.004	0.0	0.005
TNFSF12	O43508	False	TNFSF12_HUMAN		CPI-SS0D14C760A	0.009	0.0	0.0	0.001	0.006	0.002	0.0	0.016
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS072251A9E	0.896	1.174	1.479	1.267	1.282	0.983	1.157	1.062
HP	P00738	False	HP_HUMAN		CPI-SS09955437E	0.0	0.0	0.0	0.01	0.001	0.072	0.0	0.0
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS0AC3FFC8B	0.0	0.0	0.0	0.006	0.0	0.078	0.0	0.003
F8	P00451	False	F8_HUMAN		CPI-SS040E214BD	0.0	0.0	0.007	0.004	0.002	0.0	0.0	0.005
HP	P00738	False	HP_HUMAN		CPI-SS00066C66A	0.0	0.0	0.0	0.01	0.001	0.072	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS059C6CBC2	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS06D625799	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A2C1C6CE	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0BECC0DD3	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
TSPAN13	O95857	False	TSPAN13_HUMAN		CPI-SS0CFC35868	0.056	0.118	0.139	0.004	0.024	0.002	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS01BCCEDA6	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0660CD281	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0868AEF95	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A03A0CBF	0.102	0.353	0.111	0.311	0.223	0.383	0.154	0.143
EPOR	P19235	False	EPOR_HUMAN		CPI-SS091600C50	0.004	0.0	0.244	0.001	0.01	0.004	0.0	0.009
TNFRSF10A	O00220	False	TNFRSF10A_HUMAN		CPI-SS0E3B5FD1B	0.068	0.021	0.002	0.048	0.033	0.048	0.0	0.032
JAK2	O60674	False	JAK2_HUMAN		CPI-SS008113846	0.059	0.194	0.159	0.173	0.099	0.158	0.114	0.028
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E71CCB88	0.004	0.0	0.244	0.001	0.01	0.004	0.0	0.009
IFNG	P01579	False	IFNG_HUMAN		CPI-SS071B6D5F0	0.0	0.0	0.0	0.0	0.0	0.008	0.066	0.102
EPOR	P19235	False	EPOR_HUMAN		CPI-SS05BACE560	0.004	0.0	0.244	0.001	0.01	0.004	0.0	0.009
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E2B3EF82	0.004	0.0	0.244	0.001	0.01	0.004	0.0	0.009
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS0B80D33CE	0.003	0.0	0.0	0.009	0.006	0.011	0.0	0.002
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0E23CEB91	0.097	0.33	0.234	0.317	0.265	0.212	0.127	0.048
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0FB4FDC64	0.896	1.174	1.479	1.267	1.282	0.983	1.157	1.062
MICA	Q29983	False	MICA_HUMAN		CPI-SS0B8087A17	0.007	0.044	0.015	0.018	0.02	0.007	0.0	0.007
ULBP3	Q9BZM4	False	ULBP3_HUMAN		CPI-SS08C62174E	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.005
MICB	Q29980	False	MICB_HUMAN		CPI-SS09A0B734B	0.017	0.0	0.027	0.03	0.011	0.02	0.0	0.014
ULBP2	Q9BZM5	False	ULBP2_HUMAN		CPI-SS029E933F2	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
AGRN	O00468	False	AGRN_HUMAN		CPI-SS0566C7910	0.001	0.0	0.012	0.011	0.009	0.015	0.0	0.011
HP	P00738	False	HP_HUMAN		CPI-SS06BA49E35	0.0	0.0	0.0	0.01	0.001	0.072	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS06721FACB	0.097	0.33	0.234	0.317	0.265	0.212	0.127	0.048
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS002DF6C31	0.097	0.33	0.234	0.317	0.265	0.212	0.127	0.048
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS08877A081	0.097	0.33	0.234	0.317	0.265	0.212	0.127	0.048
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0F76A0A74	0.004	0.0	0.0	0.006	0.001	0.006	0.0	0.002
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS064281234	0.115	0.344	0.183	0.348	0.278	0.456	0.112	0.121
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS0CF2358E9	0.177	0.236	0.15	0.409	0.249	0.484	0.209	0.308
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0C36CAE10	0.356	0.438	0.733	0.575	0.583	0.256	0.558	0.393
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0E3695B92	0.356	0.438	0.733	0.575	0.583	0.256	0.558	0.393
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS06571E05E	0.967	1.327	0.017	0.654	0.551	0.834	0.171	0.071
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS05BDE8B70	0.049	0.34	0.059	0.214	0.195	0.406	0.078	0.049
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS03C85A29D	0.967	1.327	0.017	0.654	0.551	0.834	0.171	0.071
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS059A8EB91	0.941	1.198	0.03	0.516	0.469	0.617	0.126	0.113
CD2	P06729	False	CD2_HUMAN		CPI-SS0A4045603	0.002	0.012	0.0	0.0	0.004	0.007	0.264	0.369
CD2	P06729	False	CD2_HUMAN		CPI-SS03A96DA10	0.002	0.012	0.0	0.0	0.004	0.007	0.264	0.369
CD2	P06729	False	CD2_HUMAN		CPI-SS0413D46BB	0.002	0.012	0.0	0.0	0.004	0.007	0.264	0.369
MDGA1	Q8NFP4	False	MDGA1_HUMAN		CPI-SS048C20B1D	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
CD247	P20963	False	CD247_HUMAN		CPI-SS0056BEE00	0.001	0.0	0.0	0.0	0.002	0.0	0.744	0.272
CD276	Q5ZPR3	False	CD276_HUMAN		CPI-SS0A41D67A2	0.001	0.0	0.0	0.0	0.001	0.002	0.0	0.0
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0CC9F3B13	0.675	0.0	0.004	0.008	0.01	0.01	0.0	0.003
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS075018616	0.0	0.0	0.0	0.0	0.001	0.0	0.145	0.039
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS0431D2256	0.007	0.075	0.004	0.068	0.008	0.023	0.0	0.012
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS047CD2E9F	0.007	0.075	0.004	0.068	0.008	0.023	0.0	0.012
CD69	Q07108	False	CD69_HUMAN		CPI-SS06A7159A8	0.724	0.019	0.006	0.021	0.255	0.03	0.858	0.77
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0E171D68A	0.0	0.0	0.005	0.0	0.001	0.004	0.0	0.234
SLC16A4	O15374	False	SLC16A4_HUMAN		CPI-SS04AD1BAC9	0.004	0.0	0.017	0.014	0.012	0.0	0.0	0.004
CD8B	P10966	False	CD8B_HUMAN		CPI-SS000AD971E	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.076
CD8A	P01732	False	CD8A_HUMAN		CPI-SS07873619C	0.0	0.0	0.005	0.0	0.001	0.004	0.0	0.234
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS0F14A922C	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS094E9B7E1	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS004BACDDD	0.009	0.0	0.003	0.019	0.002	0.002	0.0	0.002
CCR2	P41597	False	CCR2_HUMAN		CPI-SS089716E86	0.009	0.0	0.003	0.019	0.002	0.002	0.0	0.002
LAG3	P18627	False	LAG3_HUMAN		CPI-SS08DCD0534	0.003	0.0	0.0	0.0	0.018	0.007	0.15	0.097
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0DDC6EF4D	0.003	0.0	0.0	0.0	0.018	0.007	0.15	0.097
C1QB	P02746	False	C1QB_HUMAN		CPI-SS043858F99	0.004	0.0	0.001	0.0	0.001	0.093	0.0	0.0
LTF	P02788	False	LTF_HUMAN		CPI-SS060130A78	0.0	0.0	0.004	0.0	0.003	0.006	0.0	0.006
LTF	P02788	False	LTF_HUMAN		CPI-SS0A1E5628B	0.0	0.0	0.004	0.0	0.003	0.006	0.0	0.006
PSAP	P07602	False	PSAP_HUMAN		CPI-SS0E6842555	0.284	0.937	0.34	0.609	0.452	0.984	0.282	0.171
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS0CACF79C1	0.681	0.954	0.702	1.227	1.024	0.667	0.835	0.568
VCAN	P13611	False	VCAN_HUMAN		CPI-SS084FDDF43	0.013	0.037	0.004	0.11	0.019	0.689	0.0	0.013
CD14	P08571	False	CD14_HUMAN		CPI-SS056053483	0.0	0.0	0.001	0.009	0.003	0.273	0.0	0.005
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS09FA96171	0.681	0.954	0.702	1.227	1.024	0.667	0.835	0.568
IRAK4	Q9NWZ3	False	IRAK4_HUMAN		CPI-SS0621B2743	0.062	0.067	0.046	0.096	0.074	0.08	0.0	0.039
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0AA6F9F3A	0.071	0.091	0.047	0.075	0.043	0.05	0.0	0.037
SEMA6B	Q9H3T3	False	SEMA6B_HUMAN		CPI-SS0F2BBEFD1	0.0	0.0	0.008	0.006	0.002	0.024	0.0	0.002
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0119E6ECC	0.071	0.091	0.047	0.075	0.043	0.05	0.0	0.037
PLXNC1	O60486	False	PLXNC1_HUMAN		CPI-SS02B567BC7	0.034	0.036	0.04	0.068	0.078	0.133	0.0	0.025
ICOSLG	O75144	False	ICOSLG_HUMAN		CPI-SS0061538EC	0.125	0.031	0.004	0.004	0.009	0.037	0.0	0.009
ICOSLG	O75144	False	ICOSLG_HUMAN		CPI-SS0469D07EA	0.125	0.031	0.004	0.004	0.009	0.037	0.0	0.009
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0BEB3022A	0.003	0.021	0.0	0.005	0.006	0.023	0.0	0.0
BPI	P17213	False	BPI_HUMAN		CPI-SS0FD369AFF	0.02	0.063	0.018	0.032	0.005	0.033	0.052	0.009
IGSF10	Q6WRI0	False	IGSF10_HUMAN		CPI-SS02C85DC24	0.007	0.021	0.018	0.134	0.208	0.033	0.0	0.021
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS02BC55076	0.003	0.021	0.0	0.005	0.006	0.023	0.0	0.0
TNFRSF13B	O14836	False	TNFRSF13B_HUMAN		CPI-SS0AA47D179	0.071	0.0	0.0	0.001	0.0	0.0	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-SS0ECAA2324	0.0	0.0	0.003	0.004	0.0	0.029	0.0	0.0
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	0.086	0.031	0.002	0.0	0.002	0.003	0.0	0.034
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0B54A391A	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS00B8FBA7D	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS08AFCDA64	0.003	0.17	0.0	0.001	0.001	0.003	0.0	0.0
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS0F2FBF1F6	0.007	0.014	0.003	0.03	0.058	0.022	0.0	0.017
PSPN	O60542	False	PSPN_HUMAN		CPI-SS0A90BA43B	0.003	0.0	0.003	0.005	0.002	0.005	0.0	0.002
CD14	P08571	False	CD14_HUMAN		CPI-SS0326BE09E	0.0	0.0	0.001	0.009	0.003	0.273	0.0	0.005
SEMA4A	Q9H3S1	False	SEMA4A_HUMAN		CPI-SS044C72D0D	0.011	0.228	0.003	0.177	0.052	0.204	0.0	0.01
SEMA3C	Q99985	False	SEMA3C_HUMAN		CPI-SS0E7B91F39	0.0	0.04	0.007	0.002	0.005	0.019	0.0	0.0
SELL	P14151	False	SELL_HUMAN		CPI-SS0EB5AEC83	0.118	0.726	0.004	0.384	0.275	0.581	0.212	0.061
SELP	P16109	False	SELP_HUMAN		CPI-SS015E1E2C6	0.001	0.0	0.001	0.0	0.046	0.0	0.0	0.0
SELL	P14151	False	SELL_HUMAN		CPI-SS0D8CC2248	0.118	0.726	0.004	0.384	0.275	0.581	0.212	0.061
F2R	P25116	False	F2R_HUMAN		CPI-SS096D49CD0	0.007	0.0	0.028	0.01	0.06	0.0	0.231	0.075
GZMB	P10144	False	GZMB_HUMAN		CPI-SS013B06D78	0.0	0.2	0.002	0.0	0.0	0.0	0.794	0.034
TLR2	O60603	False	TLR2_HUMAN		CPI-SS007504828	0.018	0.1	0.003	0.257	0.113	0.511	0.068	0.038
SELP	P16109	False	SELP_HUMAN		CPI-SS06ABF2F5A	0.001	0.0	0.001	0.0	0.046	0.0	0.0	0.0
RET	P07949	False	RET_HUMAN		CPI-SS0AB196F4D	0.0	0.014	0.0	0.008	0.004	0.006	0.0	0.0
RET	P07949	False	RET_HUMAN		CPI-SS09F42E353	0.0	0.014	0.0	0.008	0.004	0.006	0.0	0.0
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0997B680C	0.163	0.161	0.01	0.085	0.08	0.116	0.123	0.177
PLXNA2	O75051	False	PLXNA2_HUMAN		CPI-SS062CA4722	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002
PLXNA2	O75051	False	PLXNA2_HUMAN		CPI-SS0991832A3	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002
SLC16A7	O60669	False	SLC16A7_HUMAN		CPI-SS0544B24DF	0.06	0.084	0.06	0.063	0.096	0.077	0.0	0.042
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS00E80BA8F	0.015	0.117	0.01	0.084	0.036	0.027	0.0	0.046
PSPN	O60542	False	PSPN_HUMAN		CPI-SS0A8C96DB2	0.003	0.0	0.003	0.005	0.002	0.005	0.0	0.002
ADORA2B	P29275	False	ADORA2B_HUMAN		CPI-SS079728E8B	0.0	0.0	0.005	0.007	0.002	0.0	0.0	0.0
ADORA2A	P29274	False	ADORA2A_HUMAN		CPI-SS03E273233	0.016	0.0	0.007	0.009	0.007	0.128	0.0	0.007
ADORA2B	P29275	False	ADORA2B_HUMAN		CPI-SS061F30C20	0.0	0.0	0.005	0.007	0.002	0.0	0.0	0.0
ADORA2A	P29274	False	ADORA2A_HUMAN		CPI-SS0B01D8766	0.016	0.0	0.007	0.009	0.007	0.128	0.0	0.007
PTGIR	P43119	False	PTGIR_HUMAN		CPI-SS05D406038	0.002	0.01	0.004	0.02	0.008	0.06	0.062	0.002
PTGER3	P43115	False	PTGER3_HUMAN		CPI-SS043E0F61D	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0
LEAP2	Q969E1	False	LEAP2_HUMAN		CPI-SS02DF51C5C	0.007	0.06	0.005	0.008	0.005	0.012	0.0	0.008
CD7	P09564	False	CD7_HUMAN		CPI-SS0B3A04187	0.001	0.095	0.008	0.022	0.023	0.013	0.771	0.245
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS09392AE55	0.0	0.0	0.001	0.0	0.051	0.0	0.0	0.0
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0A3163194	0.01	0.026	0.037	0.002	0.008	0.025	0.0	0.01
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS0EED155F0	0.163	0.161	0.01	0.085	0.08	0.116	0.123	0.177
PTDSS1	P48651	False	PTDSS1_HUMAN		CPI-SS07173104C	0.044	0.078	0.082	0.191	0.13	0.126	0.068	0.027
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	0.001	0.0	0.201	0.002	0.008	0.0	0.0	0.002
GPI	P06744	False	GPI_HUMAN		CPI-SS0F8A4DB6D	0.037	0.175	0.139	0.404	0.314	0.279	0.068	0.105
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS0314D3CCF	0.0	0.0	0.004	0.003	0.008	0.003	0.0	0.003
CXADR	P78310	False	CXADR_HUMAN		CPI-SS00AC4C4C0	0.002	0.0	0.113	0.0	0.007	0.004	0.0	0.002
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS074FE4C02	0.002	0.0	0.001	0.005	0.005	0.003	0.0	0.0
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS0C8D9821F	0.002	0.0	0.001	0.005	0.005	0.003	0.0	0.0
SLPI	P03973	False	SLPI_HUMAN		CPI-SS0C9834B1D	0.0	0.0	0.002	0.056	0.023	0.003	0.0	0.0
TPH1	P17752	False	TPH1_HUMAN		CPI-SS00A6E1AB9	0.002	0.0	0.0	0.008	0.002	0.002	0.0	0.003
TPH1	P17752	False	TPH1_HUMAN		CPI-SS04F854358	0.002	0.0	0.0	0.008	0.002	0.002	0.0	0.003
PECAM1	P16284	False	PECAM1_HUMAN		CPI-SS0E0DEA7D5	0.085	0.14	0.004	0.258	0.125	0.246	0.067	0.062
DYSF	O75923	False	DYSF_HUMAN		CPI-SS00D8D246A	0.0	0.0	0.002	0.024	0.015	0.082	0.06	0.004
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS04D1AB4B5	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS07D81C1FE	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS0205C2780	0.001	0.0	0.001	0.0	0.0	0.0	0.522	0.074
IL2RG	P31785	False	IL2RG_HUMAN		CPI-SS0EF8CC32C	0.284	0.295	0.033	0.333	0.288	0.234	0.659	0.314
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS01898A278	0.177	0.236	0.15	0.409	0.249	0.484	0.209	0.308
PTPN6	P29350	False	PTPN6_HUMAN		CPI-SS05F8AE2D1	0.115	0.277	0.006	0.286	0.23	0.353	0.0	0.063
NCR3	O14931	False	NCR3_HUMAN		CPI-SS027AFFC0E	0.025	0.0	0.002	0.0	0.002	0.002	0.204	0.027
NCR3	O14931	False	NCR3_HUMAN		CPI-SS02955C9A6	0.025	0.0	0.002	0.0	0.002	0.002	0.204	0.027
NCR3	O14931	False	NCR3_HUMAN		CPI-SS0F94547B2	0.025	0.0	0.002	0.0	0.002	0.002	0.204	0.027
NCR3	O14931	False	NCR3_HUMAN		CPI-SS00F740E80	0.025	0.0	0.002	0.0	0.002	0.002	0.204	0.027
SMO	Q99835	False	SMO_HUMAN		CPI-SS02FC2F9DE	0.0	0.0	0.0	0.002	0.008	0.0	0.0	0.0
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS0215EEB87	0.004	0.0	0.001	0.006	0.001	0.004	0.287	0.196
F3	P13726	False	F3_HUMAN		CPI-SS0A81C6702	0.0	0.0	0.0	0.001	0.001	0.011	0.0	0.0
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS057DA7A52	0.004	0.0	0.001	0.006	0.001	0.004	0.287	0.196
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS07B38BA70	0.004	0.0	0.001	0.006	0.001	0.004	0.287	0.196
IL12A	P29459	False	IL12A_HUMAN		CPI-SS0B0F18200	0.011	0.0	0.0	0.0	0.009	0.0	0.0	0.003
IL12A	P29459	False	IL12A_HUMAN		CPI-SS06B88323E	0.011	0.0	0.0	0.0	0.009	0.0	0.0	0.003
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0FDCCF145	0.0	0.0	0.001	0.0	0.0	0.004	0.894	0.193
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0CB0F5001	0.0	0.0	0.001	0.0	0.0	0.004	0.894	0.193
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.0	0.0	0.001	0.0	0.0	0.004	0.894	0.193
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.192	0.056	0.039	0.064	0.047	0.022	0.0	0.022
IL10	P22301	False	IL10_HUMAN		CPI-SS04DB1A67D	0.0	0.0	0.003	0.004	0.0	0.029	0.0	0.0
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B81DFF66	0.029	0.144	0.016	0.112	0.031	0.131	0.0	0.028
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SS03B964701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
IL10	P22301	False	IL10_HUMAN		CPI-SS0FC978E30	0.0	0.0	0.003	0.004	0.0	0.029	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-SS00F4BAA12	0.0	0.0	0.003	0.004	0.0	0.029	0.0	0.0
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0B36B7830	0.029	0.144	0.016	0.112	0.031	0.131	0.0	0.028
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS091E687E1	0.029	0.144	0.016	0.112	0.031	0.131	0.0	0.028
RYR1	P21817	False	RYR1_HUMAN		CPI-SS0D0EEF076	0.001	0.0	0.0	0.004	0.0	0.0	0.0	0.0
HDC	P19113	False	HDC_HUMAN		CPI-SS02BC79A7E	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0
CD55	P08174	False	CD55_HUMAN		CPI-SS061A7E099	0.409	0.249	0.175	0.188	0.179	0.539	0.196	0.19
CD55	P08174	False	CD55_HUMAN		CPI-SS0AC7CC959	0.409	0.249	0.175	0.188	0.179	0.539	0.196	0.19
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.224	0.372	0.326	0.452	0.357	0.368	0.363	0.234
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.21	0.491	0.132	0.659	0.36	1.249	0.292	0.214
JAML	Q86YT9	False	JAML_HUMAN		CPI-SS0BB8D2F19	0.003	0.186	0.0	0.033	0.024	0.145	0.0	0.014
SCGB3A1	Q96QR1	False	SCGB3A1_HUMAN		CPI-SS0DF5E47DB	0.0	0.0	0.002	0.019	0.013	0.007	0.0	0.002
NEO1	Q92859	False	NEO1_HUMAN		CPI-SS071DA8AF5	0.002	0.0	0.02	0.0	0.001	0.003	0.0	0.009
SMAD3	P84022	False	SMAD3_HUMAN		CPI-SS05A1B2FD3	0.089	0.047	0.017	0.118	0.062	0.327	0.07	0.035
PGRMC1	O00264	False	PGRMC1_HUMAN		CPI-SS0579A6472	0.01	0.11	0.081	0.058	0.082	0.042	0.0	0.011
PIK3CD	O00329	False	PIK3CD_HUMAN		CPI-SS0DEE82C61	0.031	0.095	0.004	0.175	0.077	0.108	0.0	0.068
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0B937681C	0.022	0.0	0.001	0.007	0.004	0.003	0.0	0.007
CCR10	P46092	False	CCR10_HUMAN		CPI-SS018FD7A77	0.022	0.0	0.001	0.007	0.004	0.003	0.0	0.007
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C7012011	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS06AEE6C79	0.0	0.0	0.0	0.01	0.001	0.005	0.0	0.0
IGSF10	Q6WRI0	False	IGSF10_HUMAN		CPI-SS04D270110	0.007	0.021	0.018	0.134	0.208	0.033	0.0	0.021
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.0	0.0	0.003	0.0	0.005	0.016	0.0	0.0
TNFSF4	P23510	False	TNFSF4_HUMAN		CPI-SS04456F441	0.0	0.0	0.0	0.003	0.006	0.0	0.0	0.002
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS010387F5D	0.001	0.0	0.0	0.002	0.003	0.01	0.0	0.0
ADGRB1	O14514	False	ADGRB1_HUMAN		CPI-SS018A2D6DF	0.001	0.0	0.0	0.002	0.003	0.01	0.0	0.0
OMG	P23515	False	OMG_HUMAN		CPI-SS009283C77	0.0	0.0	0.0	0.014	0.004	0.01	0.0	0.0
GPR171	O14626	False	GPR171_HUMAN		CPI-SS03F92AD34	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.03
TRAF2	Q12933	False	TRAF2_HUMAN		CPI-SS0918D7FE5	0.007	0.0	0.035	0.013	0.017	0.0	0.0	0.015
CEP290	O15078	False	CEP290_HUMAN		CPI-SS0BA2082C1	0.073	0.064	0.176	0.167	0.207	0.052	0.139	0.074
