id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS048A2311A	TNF_RIPK1	simple:P01375	simple:Q13546	TNF	RIPK1	False	False	False	user_curated	False	0.045	0.021	0.049	0.032	0.051	0.04	0.076	0.063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.026	0.054	0.037	0.056	0.045	0.081	0.068	0.049	0.025	0.053	0.036	0.054	0.043	0.08	0.067	0.056	0.032	0.06	0.043	0.062	0.051	0.087	0.074
CPI-SS0A970441B	UBA52_RIPK1	simple:P62987	simple:Q13546	UBA52	RIPK1	False	False	False	user_curated	False	1.584	1.56	1.588	1.571	1.59	1.579	1.615	1.603	1.692	1.668	1.696	1.679	1.697	1.686	1.723	1.71	1.425	1.401	1.429	1.412	1.431	1.42	1.456	1.443	1.666	1.641	1.669	1.653	1.671	1.66	1.696	1.684	1.352	1.328	1.356	1.339	1.358	1.347	1.383	1.37	1.57	1.545	1.573	1.557	1.575	1.564	1.6	1.588	1.518	1.494	1.521	1.505	1.523	1.512	1.549	1.536	1.548	1.524	1.551	1.535	1.553	1.542	1.579	1.566
CPI-SS060ED8A2C	UBB_RIPK1	simple:P0CG47	simple:Q13546	UBB	RIPK1	False	False	False	user_curated	False	0.699	0.675	0.703	0.686	0.705	0.694	0.73	0.717	0.808	0.784	0.812	0.795	0.814	0.803	0.839	0.826	0.997	0.972	1.0	0.984	1.002	0.991	1.028	1.015	0.857	0.833	0.861	0.844	0.863	0.852	0.888	0.875	0.872	0.848	0.876	0.859	0.877	0.867	0.903	0.89	0.641	0.617	0.645	0.628	0.647	0.636	0.672	0.659	1.033	1.009	1.036	1.02	1.038	1.027	1.064	1.051	0.9	0.876	0.904	0.887	0.906	0.895	0.931	0.918
CPI-SS058C922AB	UBC_RIPK1	simple:P0CG48	simple:Q13546	UBC	RIPK1	False	False	False	user_curated	False	1.253	1.229	1.257	1.24	1.258	1.247	1.284	1.271	1.096	1.072	1.1	1.083	1.101	1.09	1.127	1.114	0.742	0.718	0.746	0.729	0.747	0.736	0.773	0.76	0.998	0.974	1.002	0.985	1.003	0.993	1.029	1.016	0.887	0.863	0.891	0.874	0.893	0.882	0.918	0.905	1.178	1.154	1.182	1.165	1.184	1.173	1.209	1.196	1.159	1.135	1.163	1.146	1.165	1.154	1.19	1.177	1.199	1.175	1.203	1.186	1.204	1.194	1.23	1.217
CPI-SS0B4F2B280	RPS27A_RIPK1	simple:P62979	simple:Q13546	RPS27A	RIPK1	False	False	False	user_curated	False	2.003	1.978	2.006	1.99	2.008	1.997	2.033	2.021	1.738	1.714	1.741	1.725	1.743	1.732	1.769	1.756	1.224	1.2	1.228	1.211	1.229	1.219	1.255	1.242	1.669	1.645	1.673	1.656	1.675	1.664	1.7	1.687	1.535	1.511	1.538	1.522	1.54	1.529	1.566	1.553	1.568	1.543	1.571	1.555	1.573	1.562	1.598	1.586	1.936	1.911	1.939	1.923	1.941	1.93	1.966	1.954	2.015	1.99	2.018	2.002	2.02	2.009	2.045	2.033
CPI-SS05122F825	CD14_RIPK1	simple:P08571	simple:Q13546	CD14	RIPK1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.043	0.071	0.054	0.073	0.062	0.098	0.085	0.053	0.029	0.057	0.04	0.059	0.048	0.084	0.071	0.088	0.064	0.092	0.075	0.094	0.083	0.119	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.141	0.169	0.152	0.171	0.16	0.196	0.183	0.053	0.029	0.057	0.04	0.059	0.048	0.084	0.071	0.052	0.028	0.056	0.04	0.058	0.047	0.083	0.071
CPI-SS0DEDA3567	TNFSF10_RIPK1	simple:P50591	simple:Q13546	TNFSF10	RIPK1	False	False	False	user_curated	False	0.059	0.035	0.063	0.046	0.065	0.054	0.09	0.077	0.201	0.177	0.205	0.188	0.207	0.196	0.232	0.22	0.05	0.026	0.054	0.037	0.055	0.045	0.081	0.068	0.262	0.238	0.266	0.249	0.267	0.257	0.293	0.28	0.06	0.036	0.064	0.047	0.065	0.054	0.091	0.078	0.22	0.196	0.223	0.207	0.225	0.214	0.251	0.238	0.077	0.053	0.08	0.064	0.082	0.071	0.108	0.095	0.103	0.079	0.107	0.09	0.109	0.098	0.134	0.121
CPI-SS03156A825	LTA_LTBR	simple:P01374	simple:P36941	LTA	LTBR	False	False	False	user_curated	False	0.0	0.103	0.023	0.089	0.099	0.104	0.021	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.006	0.071	0.081	0.086	0.003	0.0	0.0	0.11	0.031	0.096	0.106	0.111	0.028	0.026	0.0	0.101	0.021	0.086	0.097	0.102	0.018	0.016
CPI-SS00D2C6F8C	TNF_LTBR	simple:P01375	simple:P36941	TNF	LTBR	False	False	False	user_curated	False	0.0	0.088	0.009	0.074	0.084	0.089	0.006	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093	0.013	0.079	0.089	0.094	0.011	0.008	0.0	0.091	0.012	0.077	0.088	0.093	0.009	0.007	0.0	0.099	0.019	0.085	0.095	0.1	0.017	0.014
CPI-SS0859C173B	TNFSF14_LTBR	simple:O43557	simple:P36941	TNFSF14	LTBR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.026	0.091	0.101	0.106	0.023	0.021	0.0	0.097	0.017	0.082	0.093	0.098	0.015	0.012	0.0	0.1	0.021	0.086	0.096	0.101	0.018	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091	0.011	0.077	0.087	0.092	0.009	0.006	0.0	0.137	0.058	0.123	0.133	0.138	0.055	0.053	0.0	0.115	0.036	0.101	0.111	0.116	0.033	0.031
CPI-SS084BE3E4B	LTA_TNFRSF1A	simple:P01374	simple:P19438	LTA	TNFRSF1A	False	False	False	user_curated	False	0.02	0.082	0.0	0.108	0.114	0.129	0.078	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.065	0.0	0.09	0.096	0.111	0.06	0.049	0.027	0.09	0.0	0.115	0.122	0.136	0.086	0.074	0.018	0.08	0.0	0.106	0.112	0.127	0.076	0.065
CPI-SS04B4619D0	TNF_TNFRSF1A	simple:P01375	simple:P19438	TNF	TNFRSF1A	False	False	False	user_curated	False	0.005	0.068	0.0	0.093	0.1	0.114	0.063	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.073	0.0	0.098	0.104	0.119	0.068	0.057	0.009	0.071	0.0	0.097	0.103	0.118	0.067	0.055	0.016	0.079	0.0	0.104	0.11	0.125	0.074	0.063
CPI-SS0F9B3B259	TNFSF13_TNFRSF1A	simple:O75888	simple:P19438	TNFSF13	TNFRSF1A	False	False	False	user_curated	False	0.01	0.072	0.0	0.098	0.104	0.119	0.068	0.056	0.213	0.275	0.0	0.301	0.307	0.322	0.271	0.26	0.032	0.094	0.0	0.12	0.126	0.141	0.09	0.078	0.183	0.246	0.0	0.271	0.278	0.292	0.241	0.23	0.08	0.143	0.0	0.169	0.175	0.19	0.139	0.127	0.238	0.3	0.0	0.326	0.332	0.347	0.296	0.284	0.021	0.084	0.0	0.109	0.116	0.13	0.08	0.068	0.012	0.074	0.0	0.1	0.106	0.121	0.07	0.059
CPI-SS07D9A48A2	LTA_TNFRSF1B	simple:P01374	simple:P20333	LTA	TNFRSF1B	False	False	False	user_curated	False	0.151	0.251	0.046	0.298	0.114	0.76	0.417	0.276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133	0.233	0.028	0.28	0.096	0.742	0.399	0.258	0.159	0.259	0.053	0.305	0.122	0.767	0.425	0.283	0.149	0.249	0.043	0.295	0.112	0.758	0.415	0.274
CPI-SS0E7D5974D	TNF_TNFRSF1B	simple:P01375	simple:P20333	TNF	TNFRSF1B	False	False	False	user_curated	False	0.137	0.236	0.031	0.283	0.099	0.745	0.402	0.261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.241	0.036	0.288	0.104	0.75	0.407	0.266	0.14	0.24	0.034	0.286	0.103	0.749	0.406	0.265	0.147	0.247	0.042	0.294	0.11	0.756	0.413	0.272
CPI-SS0A8235820	EDN1_KEL	simple:P05305	simple:P23276	EDN1	KEL	False	False	False	user_curated	False	0.0	0.0	0.144	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.147	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142	0.0	0.0	0.0	0.0	0.001
CPI-SS059EEFDC6	MIF_TNFRSF10D	simple:P14174	simple:Q9UBN6	MIF	TNFRSF10D	False	False	False	user_curated	False	0.719	0.719	0.0	0.724	0.723	0.731	0.716	0.716	0.833	0.832	0.0	0.837	0.837	0.845	0.829	0.83	0.138	0.137	0.0	0.142	0.142	0.149	0.134	0.134	0.952	0.951	0.0	0.956	0.956	0.963	0.948	0.948	0.785	0.784	0.0	0.789	0.789	0.797	0.781	0.781	0.694	0.693	0.0	0.698	0.698	0.706	0.69	0.691	0.813	0.812	0.0	0.817	0.817	0.824	0.809	0.809	0.858	0.857	0.0	0.862	0.862	0.87	0.855	0.855
CPI-SS095E52E66	TNFSF10_TNFRSF10D	simple:P50591	simple:Q9UBN6	TNFSF10	TNFRSF10D	False	False	False	user_curated	False	0.023	0.022	0.0	0.027	0.027	0.034	0.019	0.019	0.165	0.164	0.0	0.169	0.169	0.176	0.161	0.161	0.013	0.013	0.0	0.018	0.017	0.025	0.01	0.01	0.225	0.225	0.0	0.23	0.229	0.237	0.222	0.222	0.023	0.022	0.0	0.027	0.027	0.035	0.02	0.02	0.183	0.182	0.0	0.187	0.187	0.195	0.179	0.18	0.04	0.039	0.0	0.044	0.044	0.052	0.036	0.037	0.067	0.066	0.0	0.071	0.071	0.078	0.063	0.063
CPI-SS089919C73	TP53_TNFRSF10D	simple:P04637	simple:Q9UBN6	TP53	TNFRSF10D	False	False	False	user_curated	False	0.116	0.116	0.0	0.121	0.12	0.128	0.113	0.113	0.097	0.097	0.0	0.102	0.101	0.109	0.094	0.094	0.071	0.07	0.0	0.075	0.075	0.083	0.068	0.068	0.156	0.155	0.0	0.16	0.16	0.167	0.152	0.152	0.18	0.179	0.0	0.184	0.184	0.192	0.176	0.177	0.106	0.105	0.0	0.11	0.11	0.117	0.102	0.102	0.076	0.076	0.0	0.081	0.08	0.088	0.073	0.073	0.07	0.069	0.0	0.074	0.074	0.082	0.066	0.067
CPI-SS09808DEAE	CD74_APP	simple:P04233	simple:P05067	CD74	APP	False	False	False	user_curated	False	2.044	1.979	0.0	1.982	1.985	1.982	1.974	1.988	2.099	2.034	0.0	2.037	2.04	2.037	2.029	2.042	0.159	0.094	0.0	0.097	0.1	0.097	0.088	0.102	1.524	1.46	0.0	1.462	1.465	1.462	1.454	1.468	0.278	0.214	0.0	0.216	0.219	0.217	0.208	0.222	1.535	1.471	0.0	1.473	1.476	1.474	1.465	1.479	0.605	0.541	0.0	0.543	0.546	0.543	0.535	0.549	0.713	0.649	0.0	0.651	0.654	0.651	0.643	0.657
CPI-SS050E406C1	LRP6_APP	simple:O75581	simple:P05067	LRP6	APP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.073	0.008	0.0	0.011	0.014	0.011	0.003	0.016
CPI-SS0A0718AC5	TNFRSF21_APP	simple:O75509	simple:P05067	TNFRSF21	APP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097	0.033	0.0	0.035	0.038	0.035	0.027	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.01	0.0	0.013	0.016	0.013	0.004	0.018	0.08	0.015	0.0	0.018	0.021	0.018	0.009	0.023	0.072	0.008	0.0	0.01	0.013	0.01	0.002	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.007	0.0	0.01	0.013	0.01	0.001	0.015
CPI-SS02DA0DC71	TSPAN15_APP	simple:O95858	simple:P05067	TSPAN15	APP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.015	0.0	0.018	0.021	0.018	0.009	0.023	0.074	0.009	0.0	0.012	0.015	0.012	0.003	0.017
CPI-SS0302E8E8F	CD74_COPA	simple:P04233	simple:P53621	CD74	COPA	False	False	False	user_curated	False	2.164	2.206	2.14	2.187	2.164	2.208	2.196	2.173	2.219	2.261	2.195	2.242	2.219	2.263	2.251	2.228	0.279	0.321	0.255	0.302	0.279	0.323	0.311	0.288	1.644	1.686	1.62	1.667	1.644	1.688	1.677	1.653	0.398	0.44	0.374	0.422	0.398	0.442	0.431	0.407	1.655	1.697	1.631	1.678	1.655	1.699	1.688	1.664	0.725	0.767	0.701	0.748	0.725	0.769	0.758	0.734	0.833	0.875	0.809	0.856	0.833	0.877	0.866	0.842
CPI-SS0EF0CA221	TSHR_ADM	simple:P16473	simple:P35318	TSHR	ADM	False	False	False	user_curated	False	0.004	0.0	0.0	0.013	0.0	0.02	0.004	0.004	0.003	0.0	0.0	0.012	0.0	0.019	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.025	0.0	0.033	0.016	0.017	0.005	0.0	0.0	0.013	0.0	0.021	0.004	0.005	0.003	0.0	0.0	0.012	0.0	0.019	0.003	0.003	0.004	0.0	0.0	0.013	0.0	0.02	0.004	0.004
CPI-SS0B3FE277C	ADRB2_ADM	simple:P07550	simple:P35318	ADRB2	ADM	False	False	False	user_curated	False	0.023	0.0	0.0	0.032	0.0	0.039	0.023	0.023	0.15	0.0	0.0	0.159	0.0	0.167	0.15	0.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.0	0.0	0.206	0.0	0.214	0.197	0.198	0.184	0.0	0.0	0.193	0.0	0.2	0.184	0.184	0.086	0.0	0.0	0.095	0.0	0.102	0.086	0.086	0.113	0.0	0.0	0.121	0.0	0.129	0.112	0.113	0.077	0.0	0.0	0.086	0.0	0.094	0.077	0.078
CPI-SS07E25B12B	ACKR3_ADM	simple:P25106	simple:P35318	ACKR3	ADM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.017	0.0	0.024	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.023	0.0	0.031	0.014	0.015	0.003	0.0	0.0	0.011	0.0	0.019	0.002	0.003	0.003	0.0	0.0	0.012	0.0	0.019	0.003	0.003
CPI-SS05EA532DE	RAMP1_ADM	simple:O60894	simple:P35318	RAMP1	ADM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.026	0.0	0.034	0.017	0.018	0.001	0.0	0.0	0.01	0.0	0.018	0.001	0.002
CPI-SS05D25D2ED	VIPR1_ADM	simple:P32241	simple:P35318	VIPR1	ADM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.011	0.0	0.019	0.002	0.003	0.026	0.0	0.0	0.034	0.0	0.042	0.025	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.017	0.0	0.025	0.008	0.009
CPI-SS0E54AA9C4	TSHR_GNAS	simple:P16473	simple:Q5JWF2	TSHR	GNAS	False	False	False	user_curated	False	0.849	0.919	0.479	0.857	0.711	0.788	0.721	0.792	0.848	0.918	0.478	0.856	0.71	0.787	0.72	0.791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.861	0.932	0.491	0.87	0.723	0.8	0.734	0.805	0.849	0.92	0.479	0.858	0.712	0.788	0.722	0.793	0.848	0.918	0.478	0.856	0.71	0.787	0.72	0.791	0.849	0.919	0.478	0.857	0.711	0.788	0.721	0.792
CPI-SS052C34032	ADRB2_GNAS	simple:P07550	simple:Q5JWF2	ADRB2	GNAS	False	False	False	user_curated	False	0.868	0.938	0.498	0.876	0.73	0.807	0.74	0.811	0.995	1.066	0.625	1.004	0.857	0.934	0.867	0.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.042	1.113	0.672	1.051	0.904	0.981	0.915	0.986	1.029	1.099	0.658	1.037	0.891	0.968	0.901	0.972	0.931	1.001	0.561	0.939	0.793	0.87	0.803	0.874	0.957	1.028	0.587	0.966	0.819	0.896	0.83	0.901	0.922	0.993	0.552	0.931	0.784	0.861	0.794	0.866
CPI-SS05D26939F	ADCY9_GNAS	simple:O60503	simple:Q5JWF2	ADCY9	GNAS	False	False	False	user_curated	False	0.853	0.923	0.482	0.861	0.715	0.792	0.725	0.796	0.883	0.954	0.513	0.892	0.746	0.823	0.756	0.827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896	0.967	0.526	0.905	0.758	0.835	0.769	0.84	0.862	0.933	0.492	0.871	0.724	0.801	0.735	0.806	0.875	0.945	0.505	0.883	0.737	0.814	0.747	0.818	0.889	0.96	0.519	0.898	0.751	0.828	0.762	0.833	0.869	0.94	0.499	0.878	0.732	0.809	0.742	0.813
CPI-SS0AF695D85	VIPR1_GNAS	simple:P32241	simple:Q5JWF2	VIPR1	GNAS	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.847	0.918	0.477	0.856	0.709	0.786	0.72	0.791	0.87	0.941	0.5	0.879	0.732	0.809	0.743	0.814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.853	0.924	0.483	0.862	0.715	0.792	0.726	0.797
CPI-SS09F9446C7	PTGIR_GNAS	simple:P43119	simple:Q5JWF2	PTGIR	GNAS	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.859	0.929	0.489	0.867	0.721	0.798	0.731	0.802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.849	0.92	0.479	0.858	0.711	0.788	0.721	0.792	0.883	0.954	0.513	0.892	0.745	0.822	0.756	0.827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.846	0.917	0.476	0.855	0.708	0.785	0.719	0.79
CPI-SS088EBBFD8	ADCY7_GNAS	simple:P51828	simple:Q5JWF2	ADCY7	GNAS	False	False	False	user_curated	False	0.898	0.969	0.528	0.907	0.76	0.837	0.77	0.842	1.11	1.18	0.74	1.118	0.972	1.049	0.982	1.053	0.87	0.941	0.5	0.879	0.733	0.81	0.743	0.814	1.027	1.098	0.657	1.036	0.889	0.966	0.899	0.97	0.96	1.03	0.589	0.968	0.822	0.899	0.832	0.903	1.133	1.203	0.762	1.141	0.995	1.072	1.005	1.076	1.007	1.077	0.637	1.016	0.869	0.946	0.879	0.95	0.948	1.019	0.578	0.957	0.811	0.888	0.821	0.892
CPI-SS0B14D8296	PTGDR_GNAS	simple:Q13258	simple:Q5JWF2	PTGDR	GNAS	False	False	False	user_curated	False	0.848	0.919	0.478	0.857	0.711	0.788	0.721	0.792	0.846	0.916	0.476	0.854	0.708	0.785	0.718	0.789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.878	0.948	0.508	0.886	0.74	0.817	0.75	0.821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.053	1.123	0.683	1.061	0.915	0.992	0.925	0.996	0.955	1.026	0.585	0.964	0.817	0.894	0.827	0.898
CPI-SS0BE6F508B	TSHR_INSL3	simple:P16473	simple:P51460	TSHR	INSL3	False	False	False	user_curated	False	0.008	0.0	0.0	0.012	0.0	0.0	0.007	0.006	0.007	0.0	0.0	0.011	0.0	0.0	0.006	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.025	0.0	0.0	0.02	0.018	0.009	0.0	0.0	0.013	0.0	0.0	0.008	0.006	0.007	0.0	0.0	0.011	0.0	0.0	0.006	0.005	0.008	0.0	0.0	0.012	0.0	0.0	0.007	0.006
CPI-SS0A69C5B06	ADRB2_INSL3	simple:P07550	simple:P51460	ADRB2	INSL3	False	False	False	user_curated	False	0.027	0.0	0.0	0.031	0.0	0.0	0.026	0.025	0.154	0.0	0.0	0.158	0.0	0.0	0.153	0.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202	0.0	0.0	0.205	0.0	0.0	0.201	0.199	0.188	0.0	0.0	0.192	0.0	0.0	0.187	0.186	0.09	0.0	0.0	0.094	0.0	0.0	0.089	0.088	0.117	0.0	0.0	0.121	0.0	0.0	0.116	0.114	0.082	0.0	0.0	0.085	0.0	0.0	0.081	0.079
CPI-SS0CE2CC883	VIPR1_INSL3	simple:P32241	simple:P51460	VIPR1	INSL3	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.011	0.0	0.0	0.006	0.004	0.03	0.0	0.0	0.034	0.0	0.0	0.029	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.017	0.0	0.0	0.012	0.01
CPI-SS0FFD3016F	TSHR_SYT1	simple:P16473	simple:P21579	TSHR	SYT1	False	False	False	user_curated	False	0.038	0.017	0.0	0.032	0.022	0.02	0.0	0.0	0.037	0.016	0.0	0.031	0.021	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.03	0.0	0.044	0.034	0.033	0.0	0.0	0.039	0.018	0.0	0.033	0.022	0.021	0.0	0.0	0.037	0.016	0.0	0.031	0.021	0.019	0.0	0.0	0.038	0.017	0.0	0.032	0.021	0.02	0.0	0.0
CPI-SS00A8596B5	PVR_TNFSF9	simple:P15151	simple:P41273	PVR	TNFSF9	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.086	0.011	0.088	0.016	0.024	0.031	0.039	0.068	0.103	0.028	0.105	0.033	0.041	0.048	0.057	0.071	0.106	0.031	0.107	0.035	0.043	0.05	0.059	0.062	0.097	0.022	0.098	0.027	0.034	0.041	0.05	0.053	0.088	0.013	0.089	0.017	0.025	0.032	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.085	0.01	0.086	0.015	0.022	0.029	0.038
CPI-SS02AB83042	HLA-DPA1_TNFSF9	simple:P20036	simple:P41273	HLA-DPA1	TNFSF9	False	False	False	user_curated	False	1.13	1.165	1.09	1.166	1.094	1.102	1.109	1.118	1.519	1.554	1.479	1.556	1.484	1.491	1.499	1.507	0.055	0.09	0.015	0.092	0.02	0.028	0.035	0.043	0.77	0.805	0.73	0.806	0.734	0.742	0.749	0.758	0.142	0.177	0.102	0.179	0.107	0.114	0.122	0.13	1.012	1.047	0.972	1.048	0.976	0.984	0.991	1.0	0.556	0.591	0.516	0.593	0.521	0.528	0.536	0.544	0.556	0.591	0.516	0.592	0.521	0.528	0.535	0.544
