gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
IFNAR1	P17181	False	IFNAR1_HUMAN		CPI-SS0E941CED6	0.382	0.292	0.092	0.356	0.387	0.406	0.199	0.207
IL10	P22301	False	IL10_HUMAN		CPI-SS0F45116B0	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.005
IFNAR1	P17181	False	IFNAR1_HUMAN		CPI-SS0B66DF628	0.382	0.292	0.092	0.356	0.387	0.406	0.199	0.207
JAK1	P23458	False	JAK1_HUMAN		CPI-SS005AE41F6	1.072	0.858	0.736	0.647	0.523	0.816	1.501	1.293
IFNAR1	P17181	False	IFNAR1_HUMAN		CPI-SS09F7EC449	0.382	0.292	0.092	0.356	0.387	0.406	0.199	0.207
CDH1	P12830	False	CDH1_HUMAN		CPI-SS08E3C0994	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0
CDH1	P12830	False	CDH1_HUMAN		CPI-SS011614604	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0
CDH1	P12830	False	CDH1_HUMAN		CPI-SS0950D1617	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0
CDH1	P12830	False	CDH1_HUMAN		CPI-SS0CC5DCE80	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS0D7DA6C43	0.001	0.0	0.026	0.0	0.0	0.0	0.002	0.003
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	0.0	0.0	0.0	0.018	0.004	0.008	0.001	0.0
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS05410E490	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
IL18R1	Q13478	False	IL18R1_HUMAN		CPI-SS07DE8A866	0.018	0.014	0.0	0.0	0.0	0.004	0.196	0.12
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0978D28AB	0.0	0.0	0.0	0.018	0.004	0.008	0.001	0.0
ADAM17	P78536	False	ADAM17_HUMAN		CPI-SS0A4329ED5	0.332	0.584	0.055	0.497	0.885	0.656	0.197	0.193
CD59	P13987	False	CD59_HUMAN		CPI-SS0BD6ECBE6	0.08	0.116	0.973	0.086	0.15	0.01	0.061	0.112
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0250994FF	0.0	0.006	0.0	0.048	0.0	0.001	0.0	0.001
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0EB2B2DB1	0.041	0.03	0.017	0.028	0.064	0.0	0.113	0.076
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS03B6D4097	0.037	0.005	0.0	0.0	0.0	0.0	0.0	0.0
ACVR2B	Q13705	False	ACVR2B_HUMAN		CPI-SS03DFE51D8	0.009	0.014	0.0	0.028	0.08	0.0	0.023	0.015
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0A1DD1B11	0.06	0.156	0.015	0.166	0.093	0.167	0.319	0.179
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS077E6BC13	0.397	0.254	0.13	0.133	0.213	0.243	0.308	0.319
ENG	P17813	False	ENG_HUMAN		CPI-SS0FC3637E5	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ANXA2	P07355	False	ANXA2_HUMAN		CPI-SS07DC1C125	0.6	1.363	0.023	1.211	0.222	1.406	0.838	0.722
ENG	P17813	False	ENG_HUMAN		CPI-SS043BB29C6	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS0D1CC983D	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS09260B4F1	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS0F409EB9F	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS0FC9B5203	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS023C5999D	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ENG	P17813	False	ENG_HUMAN		CPI-SS05C93D8AD	0.014	0.036	0.022	0.017	0.209	0.03	0.041	0.029
ARF6	P62330	False	ARF6_HUMAN		CPI-SS0D5A8C2CA	0.846	1.091	0.608	0.882	0.45	0.863	1.045	0.822
TYROBP	O43914	False	TYROBP_HUMAN		CPI-SS074C7086D	0.0	2.685	0.009	2.132	0.848	2.839	1.861	0.268
CIRBP	Q14011	False	CIRBP_HUMAN		CPI-SS0CCD27D10	1.576	1.25	0.892	1.17	1.146	1.141	1.49	1.469
FGFRL1	Q8N441	False	FGFRL1_HUMAN		CPI-SS058965FAC	0.015	0.046	0.075	0.059	0.118	0.18	0.01	0.022
LRRTM2	O43300	False	LRRTM2_HUMAN		CPI-SS0F74BE00C	0.013	0.0	0.0	0.009	0.0	0.0	0.0	0.003
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0F262A726	0.0	0.013	0.0	0.0	0.047	0.004	0.002	0.009
HSP90AA1	P07900	False	HSP90AA1_HUMAN		CPI-SS0AC8476C2	1.582	1.969	2.223	2.129	2.117	1.684	2.221	2.254
TGM2	P21980	False	TGM2_HUMAN		CPI-SS09C0B8677	0.009	0.026	0.356	0.0	0.0	0.021	0.002	0.0
FLT1	P17948	False	FLT1_HUMAN		CPI-SS0922A32A6	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS0C7914682	0.026	0.059	0.0	0.023	0.0	0.043	0.003	0.001
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS08916970E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
PTPN6	P29350	False	PTPN6_HUMAN		CPI-SS0679A45E2	0.658	1.574	0.0	1.387	0.746	1.691	0.491	0.361
FLT1	P17948	False	FLT1_HUMAN		CPI-SS092F4D488	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS09D5B5F9C	0.0	0.047	0.0	0.091	0.012	0.31	0.005	0.006
LRRTM2	O43300	False	LRRTM2_HUMAN		CPI-SS086B7B4B5	0.013	0.0	0.0	0.009	0.0	0.0	0.0	0.003
MPIG6B	O95866	False	MPIG6B_HUMAN		CPI-SS0AC980D24	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRTM2	O43300	False	LRRTM2_HUMAN		CPI-SS0C9B2E800	0.013	0.0	0.0	0.009	0.0	0.0	0.0	0.003
LTF	P02788	False	LTF_HUMAN		CPI-SS0A5170B1E	0.0	0.0	0.009	0.002	0.0	0.0	0.001	0.002
KLRK1	P26718	False	KLRK1_HUMAN		CPI-SS011686FBF	0.016	0.01	0.0	0.026	0.016	0.0	1.362	0.965
LRRTM2	O43300	False	LRRTM2_HUMAN		CPI-SS03A349B0D	0.013	0.0	0.0	0.009	0.0	0.0	0.0	0.003
LTF	P02788	False	LTF_HUMAN		CPI-SS088D78C15	0.0	0.0	0.009	0.002	0.0	0.0	0.001	0.002
MPIG6B	O95866	False	MPIG6B_HUMAN		CPI-SS06956E3DA	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRN1	Q6UXK5	False	LRRN1_HUMAN		CPI-SS07F5D2336	0.044	0.0	0.0	0.0	0.0	0.0	0.005	0.0
NTNG2	Q96CW9	False	NTNG2_HUMAN		CPI-SS091CCB0B8	0.013	0.018	0.0	0.012	0.122	0.027	0.087	0.035
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0101E7378	0.004	0.016	0.0	0.107	0.064	0.054	0.002	0.006
PARD3	Q8TEW0	False	PARD3_HUMAN		CPI-SS0FB480828	0.0	0.0	0.0	0.013	0.04	0.0	0.0	0.0
PRKCZ	Q05513	False	PRKCZ_HUMAN		CPI-SS0B8E047C7	0.05	0.017	0.0	0.0	0.0	0.017	0.036	0.045
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS046378052	0.007	0.005	0.0	0.0	0.0	0.0	0.006	0.002
TCTN1	Q2MV58	False	TCTN1_HUMAN		CPI-SS0F6313ABA	0.074	0.03	0.0	0.006	0.032	0.004	0.015	0.017
TNFSF12	O43508	False	TNFSF12_HUMAN		CPI-SS0ED247268	0.144	0.05	0.016	0.011	0.042	0.029	0.305	0.276
DLL1	O00548	False	DLL1_HUMAN		CPI-SS009167F64	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002
LGALS3	P17931	False	LGALS3_HUMAN		CPI-SS012A9269F	0.071	0.746	0.286	1.078	0.117	1.61	0.129	0.144
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0EB765A1B	3.245	4.023	0.239	2.805	0.529	3.095	0.217	0.396
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS0EA42D5F1	2.789	3.545	0.091	2.274	0.308	2.451	0.844	1.001
HLA-DPB1	P04440	False	HLA-DPB1_HUMAN		CPI-SS09F82DB40	2.396	2.89	0.084	1.399	0.187	1.697	1.277	1.121
HLA-DQA2	P01906	False	HLA-DQA2_HUMAN		CPI-SS01B1F254C	0.0	0.026	0.0	0.016	0.004	0.002	0.0	0.0
HLA-DQA1	P01909	False	HLA-DQA1_HUMAN		CPI-SS0570EC655	1.697	2.238	0.02	0.686	0.067	0.724	0.141	0.181
HLA-DQB1	P01920	False	HLA-DQB1_HUMAN		CPI-SS0102552D8	1.734	1.918	0.044	0.957	0.079	1.098	0.15	0.194
HLA-DQB2	P05538	False	HLA-DQB2_HUMAN		CPI-SS0A077C834	0.036	0.053	0.0	0.0	0.0	0.003	0.0	0.001
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0A33486C0	0.016	0.0	0.0	0.0	0.0	0.0	0.002	0.001
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0B416B8AA	0.016	0.0	0.0	0.0	0.0	0.0	0.002	0.001
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS031DC84BB	0.026	0.059	0.0	0.023	0.0	0.043	0.003	0.001
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS026B4F6EE	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
IFNG	P01579	False	IFNG_HUMAN		CPI-SS04C548F6A	0.0	0.0	0.0	0.0	0.0	0.002	0.165	0.13
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS017B60A10	0.026	0.059	0.0	0.023	0.0	0.043	0.003	0.001
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS089C2DB35	0.113	0.51	0.039	0.325	0.028	0.51	0.246	0.215
C1QB	P02746	False	C1QB_HUMAN		CPI-SS08D69FD3C	0.0	0.05	0.0	0.0	0.0	0.013	0.0	0.0
C1QA	P02745	False	C1QA_HUMAN		CPI-SS086EA378D	0.0	0.149	0.0	0.005	0.0	0.049	0.003	0.001
TNFRSF10B	O14763	False	TNFRSF10B_HUMAN		CPI-SS03203E1A3	0.044	0.073	0.0	0.112	0.055	0.127	0.052	0.039
FAS	P25445	False	FAS_HUMAN		CPI-SS06F4B6A7E	0.066	0.045	0.154	0.184	0.089	0.117	0.124	0.199
FADD	Q13158	False	FADD_HUMAN		CPI-SS0C0273A26	0.038	0.061	0.063	0.037	0.021	0.021	0.046	0.031
JAK2	O60674	False	JAK2_HUMAN		CPI-SS03E63FFB7	0.095	0.668	0.055	0.527	0.154	0.632	0.129	0.104
FCGRT	P55899	False	FCGRT_HUMAN		CPI-SS0BBBF52FB	0.117	0.295	0.017	0.229	0.07	0.851	0.046	0.092
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS095770C2E	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
TNFRSF17	Q02223	False	TNFRSF17_HUMAN		CPI-SS0AC49C5F3	0.094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCGRT	P55899	False	FCGRT_HUMAN		CPI-SS0D0A50722	0.117	0.295	0.017	0.229	0.07	0.851	0.046	0.092
FCGRT	P55899	False	FCGRT_HUMAN		CPI-SS0E06F7A23	0.117	0.295	0.017	0.229	0.07	0.851	0.046	0.092
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS0EC7107BC	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C10E0CC7	0.009	0.019	0.012	0.025	0.053	0.011	1.019	1.407
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS046A8E9FD	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
CD3D	P04234	False	CD3D_HUMAN		CPI-SS07B354092	0.029	0.047	0.065	0.012	0.151	0.0	1.844	2.102
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0020944AD	0.009	0.019	0.012	0.025	0.053	0.011	1.019	1.407
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS0C4FA643F	2.154	1.205	0.065	1.066	0.438	1.768	2.913	2.685
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS03339363E	2.154	1.205	0.065	1.066	0.438	1.768	2.913	2.685
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS04588B8E9	2.154	1.205	0.065	1.066	0.438	1.768	2.913	2.685
SIGLEC7	Q9Y286	False	SIGLEC7_HUMAN		CPI-SS0EAC2883C	0.007	0.028	0.0	0.073	0.013	0.076	0.065	0.001
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS080D80C91	0.0	0.005	0.303	0.0	0.043	0.003	0.004	0.002
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS02FC37D1B	0.0	0.005	0.303	0.0	0.043	0.003	0.004	0.002
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS016EE0084	0.006	0.0	0.0	0.0	0.0	0.0	0.014	0.069
NCR3	O14931	False	NCR3_HUMAN		CPI-SS0FF4BCD00	0.175	0.002	0.0	0.013	0.009	0.004	0.464	0.101
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.051	0.016	0.017	0.0	0.004	0.0	0.002	0.003
CLDN7	O95471	False	CLDN7_HUMAN		CPI-SS0D6B1861F	0.008	0.005	0.0	0.0	0.028	0.002	0.014	0.003
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS07C42D3F8	0.102	0.039	0.929	0.112	0.004	0.07	0.053	0.165
SORL1	Q92673	False	SORL1_HUMAN		CPI-SS05EBBEDFD	0.106	0.166	0.04	0.471	0.218	0.314	0.677	0.598
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	0.068	0.33	0.0	0.581	0.472	0.467	0.293	0.164
S1PR2	O95136	False	S1PR2_HUMAN		CPI-SS0EA8631EC	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.019
RTN4R	Q9BZR6	False	RTN4R_HUMAN		CPI-SS03B2AADCA	0.0	0.0	0.0	0.0	0.004	0.0	0.03	0.007
AQP1	P29972	False	AQP1_HUMAN		CPI-SS072153B22	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.001
AQP1	P29972	False	AQP1_HUMAN		CPI-SS0E4E9E672	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.001
TNFRSF1B	P20333	False	TNFRSF1B_HUMAN		CPI-SS079D1F9AB	0.267	0.467	0.056	0.56	0.193	1.485	0.799	0.516
CD28	P10747	False	CD28_HUMAN		CPI-SS030CFF1E8	0.004	0.008	0.1	0.0	0.007	0.0	0.008	0.166
NCR1	O76036	False	NCR1_HUMAN		CPI-SS0E3699B05	0.0	0.0	0.0	0.0	0.0	0.0	0.234	0.035
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	1.732	2.058	0.087	1.74	1.436	2.266	2.737	2.775
HP	P00738	False	HP_HUMAN		CPI-SS07475EA98	0.0	0.0	0.0	0.022	0.022	0.025	0.003	0.001
ST6GAL1	P15907	False	ST6GAL1_HUMAN		CPI-SS00A9E7B68	0.476	0.158	0.107	0.153	0.088	0.128	0.214	0.21
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	1.732	2.058	0.087	1.74	1.436	2.266	2.737	2.775
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	0.69	0.739	0.781	0.498	0.991	0.598	0.834	0.764
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS0740A8A65	0.002	0.004	0.0	0.0	0.223	0.0	0.002	0.0
IL10	P22301	False	IL10_HUMAN		CPI-SS0A043B137	0.006	0.0	0.0	0.0	0.0	0.003	0.0	0.005
CD47	Q08722	False	CD47_HUMAN		CPI-SS00375A15D	0.69	0.739	0.781	0.498	0.991	0.598	0.834	0.764
CD47	Q08722	False	CD47_HUMAN		CPI-SS0C443C23B	0.69	0.739	0.781	0.498	0.991	0.598	0.834	0.764
IL18BP	O95998	False	IL18BP_HUMAN		CPI-SS080E446DC	0.026	0.018	0.014	0.044	0.0	0.044	0.083	0.07
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS069EB0553	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
IL6	P05231	False	IL6_HUMAN		CPI-SS0960C0FC2	0.087	0.0	0.0	0.006	0.0	0.0	0.0	0.001
IL18BP	O95998	False	IL18BP_HUMAN		CPI-SS05E61742D	0.026	0.018	0.014	0.044	0.0	0.044	0.083	0.07
CD48	P09326	False	CD48_HUMAN		CPI-SS0068487D6	1.319	0.405	0.0	0.174	0.086	0.731	1.481	1.621
IL18R1	Q13478	False	IL18R1_HUMAN		CPI-SS00E01E850	0.018	0.014	0.0	0.0	0.0	0.004	0.196	0.12
IL18RAP	O95256	False	IL18RAP_HUMAN		CPI-SS0B9C69A05	0.0	0.0	0.0	0.0	0.0	0.01	0.097	0.017
CD200	P41217	False	CD200_HUMAN		CPI-SS0A9E884E0	0.03	0.0	0.0	0.0	0.0	0.0	0.002	0.002
IL4R	P24394	False	IL4R_HUMAN		CPI-SS0282A4EB6	0.17	0.111	0.07	0.119	0.059	0.18	0.147	0.156
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS0B9DC75DD	0.0	0.04	0.023	0.03	0.0	0.011	0.104	0.061
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0B89DD8C1	0.015	0.421	0.059	0.362	0.157	0.471	0.038	0.019
CD70	P32970	False	CD70_HUMAN		CPI-SS0C412B7DE	0.112	0.185	0.0	0.337	0.0	0.038	0.038	0.056
CD2	P06729	False	CD2_HUMAN		CPI-SS00B1BEE64	0.001	0.012	0.0	0.0	0.023	0.012	0.781	1.338
BTN3A1	O00481	False	BTN3A1_HUMAN		CPI-SS023DB5D07	0.141	0.072	0.013	0.06	0.026	0.049	0.515	0.367
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0EC9ED967	0.0	0.0	0.0	0.027	0.025	0.004	0.0	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS0404C4A88	0.003	0.148	0.0	0.166	0.093	0.096	0.0	0.001
SPINT1	O43278	False	SPINT1_HUMAN		CPI-SS014198AD3	0.002	0.18	0.0	0.107	0.0	0.102	0.0	0.006
BTN3A1	O00481	False	BTN3A1_HUMAN		CPI-SS0F198B0CD	0.141	0.072	0.013	0.06	0.026	0.049	0.515	0.367
SDK2	Q58EX2	False	SDK2_HUMAN		CPI-SS056D5F439	0.039	0.0	0.0	0.0	0.0	0.002	0.002	0.003
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS0397E30BE	0.016	0.503	0.197	0.472	0.289	0.732	0.007	0.007
NEGR1	Q7Z3B1	False	NEGR1_HUMAN		CPI-SS047DD662F	0.0	0.132	0.0	0.121	0.229	0.016	0.0	0.0
CD99	P14209	False	CD99_HUMAN		CPI-SS00EE2358D	0.501	1.275	0.609	1.316	2.161	0.793	1.579	1.458
NOTCH2	Q04721	False	NOTCH2_HUMAN		CPI-SS07D71C546	0.318	0.616	0.02	0.361	0.291	0.534	0.153	0.118
IL10RB	Q08334	False	IL10RB_HUMAN		CPI-SS0482992EA	0.166	0.243	0.0	0.518	0.202	0.414	0.101	0.104
S100A9	P06702	False	S100A9_HUMAN		CPI-SS048518585	0.0	0.324	0.06	2.416	0.21	3.96	0.058	0.056
S100A8	P05109	False	S100A8_HUMAN		CPI-SS05C3568B3	0.006	0.203	0.062	2.317	0.071	3.325	0.035	0.03
FCRL1	Q96LA6	False	FCRL1_HUMAN		CPI-SS0DE661F9B	0.458	0.005	0.0	0.0	0.0	0.0	0.004	0.001
TNFSF12	O43508	False	TNFSF12_HUMAN		CPI-SS0D14C760A	0.144	0.05	0.016	0.011	0.042	0.029	0.305	0.276
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS072251A9E	1.901	1.999	1.844	2.421	2.195	1.855	2.159	2.082
HP	P00738	False	HP_HUMAN		CPI-SS09955437E	0.0	0.0	0.0	0.022	0.022	0.025	0.003	0.001
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS0AC3FFC8B	0.0	0.034	0.0	0.122	0.0	0.322	0.003	0.001
F8	P00451	False	F8_HUMAN		CPI-SS040E214BD	0.021	0.007	0.017	0.017	0.0	0.016	0.015	0.013
HP	P00738	False	HP_HUMAN		CPI-SS00066C66A	0.0	0.0	0.0	0.022	0.022	0.025	0.003	0.001
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS059C6CBC2	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS06D625799	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A2C1C6CE	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0BECC0DD3	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
TSPAN13	O95857	False	TSPAN13_HUMAN		CPI-SS0CFC35868	0.133	0.003	0.023	0.0	0.0	0.0	0.0	0.001
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0660CD281	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0868AEF95	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS0A03A0CBF	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
EPOR	P19235	False	EPOR_HUMAN		CPI-SS091600C50	0.029	0.008	0.351	0.035	0.018	0.023	0.034	0.026
TNFRSF10A	O00220	False	TNFRSF10A_HUMAN		CPI-SS0E3B5FD1B	0.154	0.015	0.017	0.009	0.023	0.0	0.019	0.073
JAK2	O60674	False	JAK2_HUMAN		CPI-SS008113846	0.095	0.668	0.055	0.527	0.154	0.632	0.129	0.104
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E71CCB88	0.029	0.008	0.351	0.035	0.018	0.023	0.034	0.026
IFNG	P01579	False	IFNG_HUMAN		CPI-SS071B6D5F0	0.0	0.0	0.0	0.0	0.0	0.002	0.165	0.13
EPOR	P19235	False	EPOR_HUMAN		CPI-SS05BACE560	0.029	0.008	0.351	0.035	0.018	0.023	0.034	0.026
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0E2B3EF82	0.029	0.008	0.351	0.035	0.018	0.023	0.034	0.026
CEACAM1	P13688	False	CEACAM1_HUMAN		CPI-SS0B80D33CE	0.012	0.0	0.0	0.006	0.0	0.007	0.009	0.007
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0E23CEB91	0.202	0.947	0.074	0.659	0.508	0.841	0.083	0.069
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0FB4FDC64	1.901	1.999	1.844	2.421	2.195	1.855	2.159	2.082
MICA	Q29983	False	MICA_HUMAN		CPI-SS0B8087A17	0.019	0.027	0.0	0.028	0.0	0.035	0.026	0.032
ULBP3	Q9BZM4	False	ULBP3_HUMAN		CPI-SS08C62174E	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.01
MICB	Q29980	False	MICB_HUMAN		CPI-SS09A0B734B	0.044	0.043	0.033	0.111	0.0	0.057	0.054	0.048
ULBP2	Q9BZM5	False	ULBP2_HUMAN		CPI-SS029E933F2	0.002	0.0	0.0	0.0	0.0	0.0	0.006	0.003
AGRN	O00468	False	AGRN_HUMAN		CPI-SS0566C7910	0.0	0.08	0.0	0.045	0.0	0.005	0.0	0.003
HP	P00738	False	HP_HUMAN		CPI-SS06BA49E35	0.0	0.0	0.0	0.022	0.022	0.025	0.003	0.001
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS06721FACB	0.202	0.947	0.074	0.659	0.508	0.841	0.083	0.069
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS002DF6C31	0.202	0.947	0.074	0.659	0.508	0.841	0.083	0.069
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS08877A081	0.202	0.947	0.074	0.659	0.508	0.841	0.083	0.069
MMP9	P14780	False	MMP9_HUMAN		CPI-SS0F76A0A74	0.006	0.0	0.0	0.011	0.0	0.0	0.0	0.001
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS064281234	0.17	0.61	0.466	0.843	0.45	0.838	0.71	0.473
IL6ST	P40189	False	IL6ST_HUMAN		CPI-SS0CF2358E9	0.102	0.039	0.929	0.112	0.004	0.07	0.053	0.165
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0C36CAE10	0.68	0.996	0.03	0.851	1.011	0.883	1.013	1.008
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0E3695B92	0.68	0.996	0.03	0.851	1.011	0.883	1.013	1.008
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS06571E05E	3.245	4.023	0.239	2.805	0.529	3.095	0.217	0.396
TIMP1	P01033	False	TIMP1_HUMAN		CPI-SS05BDE8B70	0.07	1.267	2.504	1.13	0.841	1.386	0.166	0.294
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS03C85A29D	3.245	4.023	0.239	2.805	0.529	3.095	0.217	0.396
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS059A8EB91	2.789	3.545	0.091	2.274	0.308	2.451	0.844	1.001
CD2	P06729	False	CD2_HUMAN		CPI-SS0A4045603	0.001	0.012	0.0	0.0	0.023	0.012	0.781	1.338
CD2	P06729	False	CD2_HUMAN		CPI-SS03A96DA10	0.001	0.012	0.0	0.0	0.023	0.012	0.781	1.338
CD2	P06729	False	CD2_HUMAN		CPI-SS0413D46BB	0.001	0.012	0.0	0.0	0.023	0.012	0.781	1.338
MDGA1	Q8NFP4	False	MDGA1_HUMAN		CPI-SS048C20B1D	0.0	0.004	0.0	0.0	0.042	0.0	0.0	0.0
CD247	P20963	False	CD247_HUMAN		CPI-SS0056BEE00	0.066	0.011	0.0	0.046	0.131	0.0	1.532	0.888
CD276	Q5ZPR3	False	CD276_HUMAN		CPI-SS0A41D67A2	0.009	0.009	0.0	0.027	0.0	0.0	0.002	0.0
CD79A	P11912	False	CD79A_HUMAN		CPI-SS0CC9F3B13	2.301	0.038	0.005	0.0	0.09	0.006	0.003	0.0
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS0431D2256	0.097	0.167	0.017	0.17	0.026	0.041	0.055	0.073
TNFSF9	P41273	False	TNFSF9_HUMAN		CPI-SS047CD2E9F	0.097	0.167	0.017	0.17	0.026	0.041	0.055	0.073
CD69	Q07108	False	CD69_HUMAN		CPI-SS06A7159A8	0.779	0.077	0.085	0.105	0.13	0.049	1.031	1.48
