id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Gran|B	Gran|DC	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS06CBA6036	HLA-A_CD8B	simple:P04439	simple:P10966	HLA-A	CD8B	False	False	False	user_curated	False	1.405	0.0	0.0	1.407	0.0	1.41	1.574	1.183	0.0	0.0	1.184	0.0	1.188	1.352	1.255	0.0	0.0	1.257	0.0	1.26	1.424	1.077	0.0	0.0	1.079	0.0	1.082	1.246	1.345	0.0	0.0	1.347	0.0	1.35	1.514	1.847	0.0	0.0	1.848	0.0	1.852	2.016	1.647	0.0	0.0	1.648	0.0	1.652	1.816
CPI-SS0B6AD844B	LCK_CD8B	simple:P06239	simple:P10966	LCK	CD8B	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.0	0.008	0.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.088	0.0	0.092	0.256	0.077	0.0	0.0	0.079	0.0	0.082	0.246
CPI-SS0C3A216C7	HLA-C_KIR2DL1	simple:P10321	simple:P43626	HLA-C	KIR2DL1	False	False	False	user_curated	False	0.0	0.0	0.0	1.268	0.0	1.308	1.269	0.0	0.0	0.0	1.012	0.0	1.052	1.013	0.0	0.0	0.0	0.935	0.0	0.976	0.936	0.0	0.0	0.0	0.733	0.0	0.774	0.734	0.0	0.0	0.0	1.146	0.0	1.186	1.147	0.0	0.0	0.0	1.824	0.0	1.865	1.825	0.0	0.0	0.0	1.506	0.0	1.547	1.507
CPI-SS0E9751BD3	HLA-B_KIR2DL1	simple:P01889	simple:P43626	HLA-B	KIR2DL1	False	False	False	user_curated	False	0.0	0.0	0.0	1.764	0.0	1.805	1.766	0.0	0.0	0.0	1.514	0.0	1.555	1.515	0.0	0.0	0.0	1.378	0.0	1.418	1.379	0.0	0.0	0.0	0.938	0.0	0.978	0.939	0.0	0.0	0.0	1.556	0.0	1.597	1.557	0.0	0.0	0.0	2.117	0.0	2.157	2.118	0.0	0.0	0.0	1.935	0.0	1.975	1.936
CPI-SS050610655	HLA-A_KIR2DL1	simple:P04439	simple:P43626	HLA-A	KIR2DL1	False	False	False	user_curated	False	0.0	0.0	0.0	1.405	0.0	1.446	1.406	0.0	0.0	0.0	1.182	0.0	1.223	1.183	0.0	0.0	0.0	1.255	0.0	1.296	1.256	0.0	0.0	0.0	1.077	0.0	1.117	1.078	0.0	0.0	0.0	1.345	0.0	1.385	1.346	0.0	0.0	0.0	1.847	0.0	1.887	1.848	0.0	0.0	0.0	1.646	0.0	1.687	1.647
CPI-SS0FAD02171	HLA-C_NOTCH4	simple:P10321	simple:Q99466	HLA-C	NOTCH4	False	False	False	user_curated	False	1.271	1.274	0.0	1.27	0.0	0.0	1.269	1.015	1.018	0.0	1.014	0.0	0.0	1.013	0.938	0.942	0.0	0.937	0.0	0.0	0.936	0.736	0.74	0.0	0.735	0.0	0.0	0.734	1.149	1.152	0.0	1.148	0.0	0.0	1.147	1.827	1.831	0.0	1.826	0.0	0.0	1.825	1.509	1.513	0.0	1.508	0.0	0.0	1.507
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	DLL1	NOTCH4	False	False	False	user_curated	False	0.047	0.051	0.0	0.046	0.0	0.0	0.045	0.012	0.016	0.0	0.011	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.009	0.0	0.005	0.0	0.0	0.004	0.007	0.011	0.0	0.006	0.0	0.0	0.005	0.008	0.011	0.0	0.007	0.0	0.0	0.006	0.007	0.011	0.0	0.007	0.0	0.0	0.005
CPI-SS08998A6B8	PSEN1_NOTCH4	simple:P49768	simple:Q99466	PSEN1	NOTCH4	False	False	False	user_curated	False	0.086	0.089	0.0	0.085	0.0	0.0	0.083	0.099	0.102	0.0	0.098	0.0	0.0	0.097	0.071	0.075	0.0	0.071	0.0	0.0	0.069	0.071	0.074	0.0	0.07	0.0	0.0	0.069	0.135	0.138	0.0	0.134	0.0	0.0	0.133	0.047	0.051	0.0	0.046	0.0	0.0	0.045	0.056	0.059	0.0	0.055	0.0	0.0	0.054
CPI-SS0837E9F59	JAG1_NOTCH4	simple:P78504	simple:Q99466	JAG1	NOTCH4	False	False	False	user_curated	False	0.01	0.014	0.0	0.009	0.0	0.0	0.008	0.128	0.132	0.0	0.128	0.0	0.0	0.126	0.096	0.1	0.0	0.095	0.0	0.0	0.094	0.057	0.061	0.0	0.057	0.0	0.0	0.055	0.142	0.145	0.0	0.141	0.0	0.0	0.139	0.061	0.064	0.0	0.06	0.0	0.0	0.058	0.009	0.012	0.0	0.008	0.0	0.0	0.007
CPI-SS0F9AAE9EF	MAML2_NOTCH4	simple:Q8IZL2	simple:Q99466	MAML2	NOTCH4	False	False	False	user_curated	False	0.01	0.014	0.0	0.009	0.0	0.0	0.008	0.013	0.017	0.0	0.012	0.0	0.0	0.011	0.062	0.066	0.0	0.061	0.0	0.0	0.06	0.018	0.022	0.0	0.017	0.0	0.0	0.016	0.04	0.044	0.0	0.039	0.0	0.0	0.038	0.019	0.023	0.0	0.019	0.0	0.0	0.017	0.041	0.044	0.0	0.04	0.0	0.0	0.039
CPI-SS08DDBC107	HLA-C_FAM3C	simple:P10321	simple:Q92520	HLA-C	FAM3C	False	False	False	user_curated	False	1.456	1.312	0.0	1.299	1.313	1.326	1.302	1.2	1.056	0.0	1.043	1.057	1.07	1.045	1.123	0.979	0.0	0.967	0.98	0.993	0.969	0.921	0.777	0.0	0.764	0.778	0.791	0.767	1.333	1.19	0.0	1.177	1.191	1.204	1.179	2.012	1.868	0.0	1.856	1.869	1.882	1.858	1.694	1.55	0.0	1.538	1.551	1.564	1.54
CPI-SS0E2431C09	PDCD1_FAM3C	simple:Q15116	simple:Q92520	PDCD1	FAM3C	False	False	False	user_curated	False	0.202	0.058	0.0	0.046	0.059	0.072	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.053	0.0	0.041	0.054	0.067	0.043	0.191	0.047	0.0	0.034	0.048	0.061	0.037	0.189	0.045	0.0	0.033	0.047	0.059	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218	0.074	0.0	0.061	0.075	0.088	0.064
CPI-SS02CF96625	KIR2DL3_FAM3C	simple:P43628	simple:Q92520	KIR2DL3	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189	0.045	0.0	0.033	0.047	0.06	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.282	0.138	0.0	0.125	0.139	0.152	0.128	0.194	0.05	0.0	0.038	0.051	0.064	0.04
CPI-SS01158CABF	FFAR2_FAM3C	simple:O15552	simple:Q92520	FFAR2	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197	0.053	0.0	0.04	0.054	0.067	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.189	0.045	0.0	0.032	0.046	0.059	0.035
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	LAMP1	FAM3C	False	False	False	user_curated	False	0.415	0.271	0.0	0.258	0.272	0.285	0.261	0.588	0.444	0.0	0.432	0.445	0.458	0.434	0.608	0.465	0.0	0.452	0.466	0.479	0.454	0.515	0.371	0.0	0.358	0.372	0.385	0.361	0.683	0.539	0.0	0.526	0.54	0.553	0.529	0.658	0.514	0.0	0.502	0.516	0.529	0.504	0.423	0.279	0.0	0.266	0.28	0.293	0.269
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ADGRG5	FAM3C	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.228	0.085	0.0	0.072	0.086	0.099	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191	0.047	0.0	0.034	0.048	0.061	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207	0.063	0.0	0.05	0.064	0.077	0.052	0.192	0.048	0.0	0.035	0.049	0.062	0.038
CPI-SS0CD88C2A8	HLA-C_CD53	simple:P10321	simple:P19397	HLA-C	CD53	False	False	False	user_curated	False	1.343	1.447	1.48	1.365	1.548	1.405	1.355	1.087	1.191	1.224	1.109	1.292	1.149	1.099	1.01	1.114	1.147	1.032	1.215	1.072	1.022	0.808	0.912	0.945	0.83	1.013	0.87	0.82	1.221	1.325	1.358	1.243	1.426	1.283	1.233	1.899	2.004	2.036	1.921	2.104	1.961	1.911	1.581	1.686	1.718	1.603	1.786	1.643	1.593
CPI-SS0D60AC3F3	HLA-DRA_CD53	simple:P01903	simple:P19397	HLA-DRA	CD53	False	False	False	user_curated	False	1.946	2.05	2.083	1.968	2.151	2.008	1.958	1.633	1.737	1.77	1.655	1.838	1.695	1.645	0.517	0.622	0.654	0.539	0.722	0.579	0.529	0.371	0.475	0.507	0.393	0.575	0.433	0.382	1.034	1.139	1.171	1.056	1.239	1.096	1.046	0.096	0.2	0.233	0.118	0.301	0.158	0.108	0.136	0.24	0.273	0.158	0.341	0.198	0.148
CPI-SS0B5B0130D	HLA-DRB1_CD53	simple:P01911	simple:P19397	HLA-DRB1	CD53	False	False	False	user_curated	False	1.755	1.859	1.892	1.777	1.96	1.817	1.767	1.264	1.369	1.401	1.286	1.469	1.326	1.276	0.381	0.485	0.518	0.403	0.586	0.443	0.393	0.274	0.378	0.41	0.296	0.478	0.336	0.285	0.768	0.873	0.905	0.79	0.973	0.831	0.78	0.163	0.267	0.3	0.185	0.368	0.225	0.175	0.24	0.344	0.377	0.262	0.445	0.302	0.252
CPI-SS0CBFFA92D	CD37_CD53	simple:P11049	simple:P19397	CD37	CD53	False	False	False	user_curated	False	1.269	1.373	1.406	1.291	1.474	1.331	1.281	0.56	0.664	0.696	0.581	0.764	0.622	0.571	0.36	0.464	0.497	0.382	0.565	0.422	0.372	0.57	0.674	0.707	0.592	0.775	0.632	0.582	0.505	0.61	0.642	0.527	0.71	0.567	0.517	0.632	0.736	0.769	0.654	0.837	0.694	0.644	0.626	0.73	0.763	0.648	0.831	0.688	0.638
CPI-SS09000A318	CD2_CD53	simple:P06729	simple:P19397	CD2	CD53	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.184	0.216	0.101	0.284	0.141	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.181	0.214	0.099	0.282	0.139	0.089	0.077	0.181	0.214	0.099	0.282	0.139	0.089	0.118	0.223	0.255	0.14	0.323	0.181	0.13	0.279	0.383	0.416	0.301	0.484	0.341	0.291
CPI-SS0B8685246	MS4A1_CD53	simple:P11836	simple:P19397	MS4A1	CD53	False	False	False	user_curated	False	0.628	0.732	0.765	0.65	0.833	0.69	0.64	0.087	0.192	0.224	0.109	0.292	0.15	0.099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.182	0.214	0.1	0.282	0.14	0.089	0.077	0.181	0.214	0.099	0.282	0.139	0.089	0.08	0.185	0.217	0.102	0.285	0.143	0.092	0.088	0.193	0.225	0.11	0.293	0.15	0.1
CPI-SS07D7CD643	AXL_PILRA	simple:P30530	simple:Q9UKJ1	AXL	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.034	0.063	0.028	0.203	0.022	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.016	0.046	0.01	0.185	0.005	0.003
CPI-SS0647D7ACA	SIGLEC6_PILRA	simple:O43699	simple:Q9UKJ1	SIGLEC6	PILRA	False	False	False	user_curated	False	0.013	0.025	0.055	0.019	0.194	0.014	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.017	0.046	0.01	0.186	0.005	0.003	0.004	0.016	0.046	0.01	0.185	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.016	0.045	0.009	0.185	0.004	0.002
CPI-SS0FDD0955E	LILRB2_PILRA	simple:Q8N423	simple:Q9UKJ1	LILRB2	PILRA	False	False	False	user_curated	False	0.05	0.063	0.092	0.056	0.232	0.051	0.049	0.011	0.023	0.053	0.017	0.192	0.012	0.009	0.015	0.028	0.057	0.021	0.197	0.016	0.014	0.004	0.017	0.046	0.011	0.186	0.005	0.003	0.219	0.232	0.261	0.226	0.401	0.22	0.218	0.003	0.016	0.046	0.01	0.185	0.005	0.002	0.005	0.017	0.047	0.011	0.186	0.006	0.004
CPI-SS0093746AC	LILRA1_PILRA	simple:O75019	simple:Q9UKJ1	LILRA1	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.025	0.055	0.019	0.194	0.014	0.011	0.024	0.036	0.066	0.03	0.205	0.025	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.069	0.099	0.063	0.238	0.058	0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.016	0.045	0.01	0.185	0.004	0.002
CPI-SS02B0475ED	GP6_PILRA	simple:Q9HCN6	simple:Q9UKJ1	GP6	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.017	0.046	0.011	0.186	0.005	0.003	0.005	0.017	0.047	0.011	0.186	0.006	0.004	0.007	0.019	0.049	0.013	0.188	0.008	0.005
CPI-SS0CB6E657F	BTN3A2_PILRA	simple:P78410	simple:Q9UKJ1	BTN3A2	PILRA	False	False	False	user_curated	False	0.008	0.021	0.05	0.015	0.19	0.009	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.027	0.056	0.021	0.196	0.015	0.013	0.029	0.042	0.072	0.036	0.211	0.031	0.028	0.013	0.025	0.055	0.019	0.194	0.014	0.011	0.075	0.087	0.117	0.081	0.256	0.076	0.074	0.049	0.062	0.091	0.055	0.231	0.05	0.048
CPI-SS0D418093A	FCGR1A_PILRA	simple:P12314	simple:Q9UKJ1	FCGR1A	PILRA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.03	0.06	0.024	0.199	0.019	0.016	0.015	0.028	0.057	0.022	0.197	0.016	0.014	0.009	0.022	0.051	0.015	0.191	0.01	0.008	0.062	0.075	0.105	0.069	0.244	0.064	0.061	0.003	0.016	0.046	0.01	0.185	0.005	0.002	0.004	0.016	0.046	0.01	0.185	0.005	0.003
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	False	False	False	user_curated	False	0.236	0.248	0.278	0.242	0.418	0.237	0.235	0.793	0.805	0.835	0.799	0.974	0.794	0.791	0.856	0.868	0.898	0.862	1.037	0.857	0.854	0.912	0.924	0.954	0.918	1.093	0.913	0.91	0.848	0.86	0.89	0.854	1.029	0.849	0.847	0.842	0.854	0.884	0.848	1.023	0.843	0.84	0.654	0.667	0.696	0.66	0.836	0.655	0.653
CPI-SS0629F8C0B	AXL_PILRB	simple:P30530	simple:Q9UKJ0	AXL	PILRB	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.087	0.0	0.07	0.044	0.114	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.07	0.0	0.052	0.026	0.097	0.058
CPI-SS04F2DB78D	CD99_PILRB	simple:P14209	simple:Q9UKJ0	CD99	PILRB	False	False	False	user_curated	False	0.375	0.302	0.0	0.284	0.258	0.329	0.29	0.931	0.858	0.0	0.841	0.815	0.885	0.847	0.994	0.921	0.0	0.904	0.878	0.948	0.91	1.051	0.977	0.0	0.96	0.934	1.005	0.966	0.987	0.914	0.0	0.896	0.87	0.941	0.902	0.981	0.907	0.0	0.89	0.864	0.934	0.896	0.793	0.72	0.0	0.703	0.676	0.747	0.709
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	AXL	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203	0.041	0.022	0.053	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186	0.023	0.005	0.035	0.003	0.003
CPI-SS085195142	TYRO3_GAS6	simple:Q06418	simple:Q14393	TYRO3	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.191	0.028	0.01	0.04	0.008	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.027	0.008	0.039	0.006	0.006	0.0	0.19	0.027	0.008	0.039	0.006	0.006	0.0	0.186	0.024	0.005	0.036	0.003	0.003	0.0	0.187	0.024	0.006	0.036	0.004	0.004
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	MERTK	GAS6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.047	0.029	0.059	0.027	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.035	0.016	0.047	0.015	0.014	0.0	0.198	0.035	0.017	0.047	0.015	0.015	0.0	0.185	0.022	0.004	0.035	0.002	0.002	0.0	0.187	0.024	0.006	0.036	0.004	0.003
CPI-SS0962EEF38	AXL_VSIG10L	simple:P30530	simple:Q86VR7	AXL	VSIG10L	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.023	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.005	0.0	0.001
CPI-SS0D0252D87	AXL_IL15RA	simple:P30530	simple:Q13261	AXL	IL15RA	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.04	0.035	0.025	0.036	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.023	0.017	0.008	0.018	0.021
CPI-SS077B160B9	IL15_IL15RA	simple:P40933	simple:Q13261	IL15	IL15RA	False	False	False	user_curated	False	0.0	0.031	0.029	0.024	0.014	0.024	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.024	0.018	0.009	0.019	0.022	0.0	0.037	0.035	0.03	0.02	0.031	0.033	0.0	0.036	0.034	0.029	0.019	0.03	0.033	0.0	0.031	0.029	0.024	0.014	0.024	0.027
CPI-SS093581076	IL2RB_IL15RA	simple:P14784	simple:Q13261	IL2RB	IL15RA	False	False	False	user_curated	False	0.0	0.028	0.026	0.021	0.011	0.022	0.024	0.0	0.028	0.026	0.02	0.011	0.021	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.023	0.018	0.008	0.019	0.022	0.0	0.03	0.028	0.023	0.013	0.023	0.026	0.0	0.363	0.361	0.356	0.346	0.356	0.359	0.0	0.131	0.128	0.123	0.113	0.124	0.127
CPI-SS093447AB3	MPZ_LILRA6	simple:P25189	simple:Q6PI73	MPZ	LILRA6	False	False	False	user_curated	False	0.0	0.012	0.0	0.005	0.036	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.036	0.067	0.035	0.036	0.0	0.017	0.0	0.009	0.04	0.009	0.009	0.0	0.013	0.0	0.006	0.036	0.005	0.005	0.0	0.016	0.0	0.009	0.04	0.009	0.009	0.0	0.009	0.0	0.002	0.033	0.001	0.002
CPI-SS0DBE8749A	CEACAM21_LILRA6	simple:Q3KPI0	simple:Q6PI73	CEACAM21	LILRA6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.006	0.036	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.002	0.033	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.004	0.035	0.004	0.004	0.0	0.014	0.0	0.007	0.037	0.006	0.006
CPI-SS064048522	CD300E_LILRA6	simple:Q496F6	simple:Q6PI73	CD300E	LILRA6	False	False	False	user_curated	False	0.0	0.017	0.0	0.01	0.04	0.009	0.009	0.0	0.026	0.0	0.019	0.049	0.018	0.018	0.0	0.012	0.0	0.005	0.036	0.005	0.005	0.0	0.011	0.0	0.004	0.034	0.003	0.003	0.0	0.461	0.0	0.454	0.485	0.454	0.454	0.0	0.012	0.0	0.005	0.036	0.005	0.005	0.0	0.013	0.0	0.006	0.037	0.005	0.006
CPI-SS08760A26C	ADAM10_CADM1	simple:O14672	simple:Q9BY67	ADAM10	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.057	0.065	0.0	0.0	0.0	0.0	0.0	0.108	0.116	0.0	0.0	0.0	0.0	0.0	0.168	0.176	0.0	0.0	0.0	0.0	0.0	0.144	0.152	0.0	0.0	0.0	0.0	0.0	0.213	0.221	0.0	0.0	0.0	0.0	0.0	0.209	0.217	0.0	0.0	0.0	0.0	0.0	0.076	0.084
CPI-SS0C9696AAA	CRTAM_CADM1	simple:O95727	simple:Q9BY67	CRTAM	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.014	0.0	0.0	0.0	0.0	0.0	0.017	0.025	0.0	0.0	0.0	0.0	0.0	0.009	0.016	0.0	0.0	0.0	0.0	0.0	0.041	0.049
CPI-SS07DC3F89F	PTPN13_CADM1	simple:Q12923	simple:Q9BY67	PTPN13	CADM1	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.012
CPI-SS0FE4FDCE9	SDK2_CADM4	simple:Q58EX2	simple:Q8NFZ8	SDK2	CADM4	False	False	False	user_curated	False	0.007	0.032	0.0	0.0	0.006	0.0	0.003	0.01	0.036	0.0	0.0	0.01	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.061	0.0	0.0	0.035	0.0	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.031	0.0	0.0	0.005	0.0	0.002
CPI-SS04DEA1250	ADRA2A_CCL5	simple:P08913	simple:P13501	ADRA2A	CCL5	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.072	0.0	0.059	0.045	1.343	0.942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.017	0.002	1.301	0.9	0.0	0.036	0.0	0.023	0.009	1.307	0.906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS062E8DFF9	CCRL2_CCL5	simple:O00421	simple:P13501	CCRL2	CCL5	False	False	False	user_curated	False	0.0	0.041	0.0	0.028	0.014	1.312	0.911	0.0	0.04	0.0	0.026	0.012	1.311	0.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.002	1.3	0.899	0.0	0.045	0.0	0.032	0.018	1.316	0.915	0.0	0.032	0.0	0.019	0.005	1.303	0.902	0.0	0.036	0.0	0.023	0.009	1.307	0.906
CPI-SS0B386AD2D	ADRA2A_CCL23	simple:P08913	simple:P55773	ADRA2A	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.045	0.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.002	0.003	0.0	0.0	0.0	0.01	0.0	0.009	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0F3DB0252	FPR2_CCL23	simple:P25090	simple:P55773	FPR2	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.011	0.011	0.0	0.0	0.0	0.003	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	CCR1	CCL23	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.025	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.002	0.0	0.0	0.0	0.128	0.0	0.127	0.127	0.0	0.0	0.0	0.003	0.0	0.002	0.003	0.0	0.0	0.0	0.005	0.0	0.004	0.004
CPI-SS0E50063CE	ADRA2A_CCL28	simple:P08913	simple:Q9NRJ3	ADRA2A	CCL28	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.074	0.046	0.133	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.031	0.003	0.09	0.045	0.038	0.0	0.0	0.038	0.01	0.096	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
